Timestamp,Valor,Medicao,Grandeza
2025-11-01 03:42:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 03:42:34,0,Demanda Reativa,Demanda
2025-11-01 03:47:34,1565.277,Demanda ativa Fora de Ponta,Demanda
2025-11-01 03:47:34,391.319,Consumo ativo Fora de Ponta,Consumo
2025-11-01 03:57:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 03:57:34,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 03:57:34,0,Demanda Reativa,Demanda
2025-11-01 03:57:34,0,Consumo Reativo,Consumo
2025-11-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 04:02:34,1582.557,Demanda ativa Fora de Ponta,Demanda
2025-11-01 04:02:34,395.639,Consumo ativo Fora de Ponta,Consumo
2025-11-01 04:12:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 04:12:34,0,Consumo Reativo,Consumo
2025-11-01 04:12:34,0,Demanda Reativa,Demanda
2025-11-01 04:12:34,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 04:17:34,1564.797,Demanda ativa Fora de Ponta,Demanda
2025-11-01 04:17:34,391.199,Consumo ativo Fora de Ponta,Consumo
2025-11-01 04:27:34,0,Consumo Reativo,Consumo
2025-11-01 04:27:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 04:27:34,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 04:27:34,0,Demanda Reativa,Demanda
2025-11-01 04:32:34,389.519,Consumo ativo Fora de Ponta,Consumo
2025-11-01 04:32:34,1558.077,Demanda ativa Fora de Ponta,Demanda
2025-11-01 04:42:33,0,Consumo Reativo,Consumo
2025-11-01 04:42:33,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 04:42:33,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 04:42:33,0,Demanda Reativa,Demanda
2025-11-01 04:47:33,1554.717,Demanda ativa Fora de Ponta,Demanda
2025-11-01 04:47:33,388.679,Consumo ativo Fora de Ponta,Consumo
2025-11-01 04:57:34,0,Consumo Reativo,Consumo
2025-11-01 04:57:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 04:57:34,0,Demanda Reativa,Demanda
2025-11-01 04:57:34,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 05:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 05:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 05:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 05:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 05:02:34,389.039,Consumo ativo Fora de Ponta,Consumo
2025-11-01 05:02:34,1556.157,Demanda ativa Fora de Ponta,Demanda
2025-11-01 05:12:49,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 05:12:49,0,Consumo Reativo,Consumo
2025-11-01 05:12:49,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 05:12:49,0,Demanda Reativa,Demanda
2025-11-01 05:17:49,1550.397,Demanda ativa Fora de Ponta,Demanda
2025-11-01 05:17:49,387.599,Consumo ativo Fora de Ponta,Consumo
2025-11-01 05:27:32,0,Consumo Reativo,Consumo
2025-11-01 05:27:32,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 05:27:32,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 05:27:32,0,Demanda Reativa,Demanda
2025-11-01 05:32:32,1557.597,Demanda ativa Fora de Ponta,Demanda
2025-11-01 05:32:32,389.399,Consumo ativo Fora de Ponta,Consumo
2025-11-01 05:42:33,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 05:42:33,0,Demanda Reativa,Demanda
2025-11-01 05:42:33,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 05:42:33,0,Consumo Reativo,Consumo
2025-11-01 05:47:33,1542.237,Demanda ativa Fora de Ponta,Demanda
2025-11-01 05:47:33,385.559,Consumo ativo Fora de Ponta,Consumo
2025-11-01 05:57:34,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 05:57:34,0,Demanda Reativa,Demanda
2025-11-01 05:57:34,0,Consumo Reativo,Consumo
2025-11-01 05:57:34,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 06:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 06:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 06:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 06:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 06:02:34,1550.877,Demanda ativa Fora de Ponta,Demanda
2025-11-01 06:02:34,387.719,Consumo ativo Fora de Ponta,Consumo
2025-11-01 06:12:49,0,Consumo Reativo,Consumo
2025-11-01 06:12:49,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 06:12:49,0,Demanda Reativa,Demanda
2025-11-01 06:12:49,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 06:17:49,392.159,Consumo ativo Fora de Ponta,Consumo
2025-11-01 06:17:49,1568.637,Demanda ativa Fora de Ponta,Demanda
2025-11-01 06:27:49,0,Consumo Reativo,Consumo
2025-11-01 06:27:49,0,Demanda Reativa,Demanda
2025-11-01 06:27:49,0,Demanda Reativa Capacitiva,Demanda
2025-11-01 06:27:49,0,Consumo Reativo Capacitivo,Consumo
2025-11-01 06:32:49,390.359,Consumo ativo Fora de Ponta,Consumo
2025-11-01 06:32:49,1561.437,Demanda ativa Fora de Ponta,Demanda
2025-11-01 06:42:49,117.48,Consumo Reativo,Consumo
2025-11-01 06:42:49,469.919,Demanda Reativa,Demanda
2025-11-01 06:47:49,395.279,Consumo ativo Fora de Ponta,Consumo
2025-11-01 06:47:49,1581.117,Demanda ativa Fora de Ponta,Demanda
2025-11-01 06:57:33,118.44,Consumo Reativo,Consumo
2025-11-01 06:57:33,473.759,Demanda Reativa,Demanda
2025-11-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 07:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 07:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 07:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 07:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 07:02:33,1587.837,Demanda ativa Fora de Ponta,Demanda
2025-11-01 07:02:33,396.959,Consumo ativo Fora de Ponta,Consumo
2025-11-01 07:12:50,120.48,Consumo Reativo,Consumo
2025-11-01 07:12:50,481.919,Demanda Reativa,Demanda
2025-11-01 07:17:50,399.719,Consumo ativo Fora de Ponta,Consumo
2025-11-01 07:17:50,1598.877,Demanda ativa Fora de Ponta,Demanda
2025-11-01 07:27:34,131.4,Consumo Reativo,Consumo
2025-11-01 07:27:34,525.599,Demanda Reativa,Demanda
2025-11-01 07:32:34,1624.797,Demanda ativa Fora de Ponta,Demanda
2025-11-01 07:32:34,406.199,Consumo ativo Fora de Ponta,Consumo
2025-11-01 07:42:49,563.999,Demanda Reativa,Demanda
2025-11-01 07:42:49,141,Consumo Reativo,Consumo
2025-11-01 07:47:49,1655.037,Demanda ativa Fora de Ponta,Demanda
2025-11-01 07:47:49,413.759,Consumo ativo Fora de Ponta,Consumo
2025-11-01 07:57:48,609.599,Demanda Reativa,Demanda
2025-11-01 07:57:48,152.4,Consumo Reativo,Consumo
2025-11-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 08:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 08:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 08:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 08:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 08:02:48,1723.196,Demanda ativa Fora de Ponta,Demanda
2025-11-01 08:02:48,430.799,Consumo ativo Fora de Ponta,Consumo
2025-11-01 08:12:32,677.759,Demanda Reativa,Demanda
2025-11-01 08:12:32,169.44,Consumo Reativo,Consumo
2025-11-01 08:17:32,466.439,Consumo ativo Fora de Ponta,Consumo
2025-11-01 08:17:32,1865.756,Demanda ativa Fora de Ponta,Demanda
2025-11-01 08:27:34,711.839,Demanda Reativa,Demanda
2025-11-01 08:27:34,177.96,Consumo Reativo,Consumo
2025-11-01 08:32:34,1969.916,Demanda ativa Fora de Ponta,Demanda
2025-11-01 08:32:34,492.479,Consumo ativo Fora de Ponta,Consumo
2025-11-01 08:42:49,733.918,Demanda Reativa,Demanda
2025-11-01 08:42:49,183.48,Consumo Reativo,Consumo
2025-11-01 08:47:49,507.239,Consumo ativo Fora de Ponta,Consumo
2025-11-01 08:47:49,2028.956,Demanda ativa Fora de Ponta,Demanda
2025-11-01 08:57:33,783.838,Demanda Reativa,Demanda
2025-11-01 08:57:33,195.96,Consumo Reativo,Consumo
2025-11-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 09:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 09:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 09:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 09:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 09:02:33,529.439,Consumo ativo Fora de Ponta,Consumo
2025-11-01 09:02:33,2117.756,Demanda ativa Fora de Ponta,Demanda
2025-11-01 09:12:48,735.838,Demanda Reativa,Demanda
2025-11-01 09:12:48,183.96,Consumo Reativo,Consumo
2025-11-01 09:17:48,502.319,Consumo ativo Fora de Ponta,Consumo
2025-11-01 09:17:48,2009.276,Demanda ativa Fora de Ponta,Demanda
2025-11-01 09:27:34,97.44,Consumo Reativo,Consumo
2025-11-01 09:27:34,389.759,Demanda Reativa,Demanda
2025-11-01 09:32:34,293.879,Consumo ativo Fora de Ponta,Consumo
2025-11-01 09:32:34,1175.518,Demanda ativa Fora de Ponta,Demanda
2025-11-01 09:42:49,417.599,Demanda Reativa,Demanda
2025-11-01 09:42:49,104.4,Consumo Reativo,Consumo
2025-11-01 09:47:49,315.359,Consumo ativo Fora de Ponta,Consumo
2025-11-01 09:47:49,1261.437,Demanda ativa Fora de Ponta,Demanda
2025-11-01 09:57:48,133.44,Consumo Reativo,Consumo
2025-11-01 09:57:48,533.759,Demanda Reativa,Demanda
2025-11-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 10:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 10:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 10:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 10:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 10:02:48,1579.197,Demanda ativa Fora de Ponta,Demanda
2025-11-01 10:02:48,394.799,Consumo ativo Fora de Ponta,Consumo
2025-11-01 10:12:33,186,Consumo Reativo,Consumo
2025-11-01 10:12:33,743.998,Demanda Reativa,Demanda
2025-11-01 10:17:33,2159.516,Demanda ativa Fora de Ponta,Demanda
2025-11-01 10:17:33,539.879,Consumo ativo Fora de Ponta,Consumo
2025-11-01 10:27:34,749.758,Demanda Reativa,Demanda
2025-11-01 10:27:34,187.44,Consumo Reativo,Consumo
2025-11-01 10:32:34,2222.875,Demanda ativa Fora de Ponta,Demanda
2025-11-01 10:32:34,555.719,Consumo ativo Fora de Ponta,Consumo
2025-11-01 10:42:35,755.998,Demanda Reativa,Demanda
2025-11-01 10:42:35,189,Consumo Reativo,Consumo
2025-11-01 10:47:35,559.919,Consumo ativo Fora de Ponta,Consumo
2025-11-01 10:47:35,2239.675,Demanda ativa Fora de Ponta,Demanda
2025-11-01 10:57:48,779.998,Demanda Reativa,Demanda
2025-11-01 10:57:48,195,Consumo Reativo,Consumo
2025-11-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 11:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 11:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 11:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 11:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 11:02:48,2274.715,Demanda ativa Fora de Ponta,Demanda
2025-11-01 11:02:48,568.679,Consumo ativo Fora de Ponta,Consumo
2025-11-01 11:12:49,193.92,Consumo Reativo,Consumo
2025-11-01 11:12:49,775.678,Demanda Reativa,Demanda
2025-11-01 11:17:49,2299.675,Demanda ativa Fora de Ponta,Demanda
2025-11-01 11:17:49,574.919,Consumo ativo Fora de Ponta,Consumo
2025-11-01 11:27:34,779.998,Demanda Reativa,Demanda
2025-11-01 11:27:34,195,Consumo Reativo,Consumo
2025-11-01 11:32:34,2346.235,Demanda ativa Fora de Ponta,Demanda
2025-11-01 11:32:34,586.559,Consumo ativo Fora de Ponta,Consumo
2025-11-01 11:42:49,781.918,Demanda Reativa,Demanda
2025-11-01 11:42:49,195.48,Consumo Reativo,Consumo
2025-11-01 11:47:49,593.159,Consumo ativo Fora de Ponta,Consumo
2025-11-01 11:47:49,2372.635,Demanda ativa Fora de Ponta,Demanda
2025-11-01 11:57:48,198,Consumo Reativo,Consumo
2025-11-01 11:57:48,791.998,Demanda Reativa,Demanda
2025-11-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 12:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-11-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 12:00:00,3280,Contratada fora de Ponta,Demanda
2025-11-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 12:00:00,2980,Contratado de Ponta,Demanda
2025-11-01 12:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-11-01 12:02:48,594.479,Consumo ativo Fora de Ponta,Consumo
2025-11-01 12:02:48,2377.915,Demanda ativa Fora de Ponta,Demanda
2025-11-01 12:12:34,811.678,Demanda Reativa,Demanda
2025-11-01 12:12:34,202.92,Consumo Reativo,Consumo
2025-11-01 12:17:34,2380.795,Demanda ativa Fora de Ponta,Demanda
2025-11-01 12:17:34,595.199,Consumo ativo Fora de Ponta,Consumo
2025-11-01 12:27:34,817.918,Demanda Reativa,Demanda
2025-11-01 12:27:34,204.48,Consumo Reativo,Consumo
2025-11-01 12:32:34,598.799,Consumo ativo Fora de Ponta,Consumo
2025-11-01 12:32:34,2395.195,Demanda ativa Fora de Ponta,Demanda
2025-11-01 12:42:34,207.48,Consumo Reativo,Consumo
